"","Draudėjo.kodas..code.","Juridinių.asmenų.registro.kodas..jarCode.","Pavadinimas..name.","Savivaldybė..kurioje.registruota.municipality.","Ekonominės.veiklos.rūšies.kodas.ecoActCode.","Ekonominės.veiklos.rūšies.pavadinimas.ecoActName.","Mėnuo..month.","Vidutinis.darbo.užmokestis..avgWage.","Apdraustųjų.skaičius..numInsured.","Vidutinis.darbo.užmokestis.II..avgWage2.","Apdraustųjų.skaičius.II..numInsured2.","Valstybinio.socialinio.draudimo.įmoka..tax."
"7008",122390,186452954,"R. SUCHODOLSKIO PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"",3,"",0,""
"7009",122390,186452954,"R. SUCHODOLSKIO PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",3,"",0,""
"7010",122390,186452954,"R. SUCHODOLSKIO PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",3,"",0,""
"7011",120769,186458455,"UŽDAROJI AKCINĖ BENDROVĖ NAUJASIS AFAS","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"740.57",24,"",0,"4118.08"
"7012",120769,186458455,"UŽDAROJI AKCINĖ BENDROVĖ NAUJASIS AFAS","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"747.60",24,"",0,"4168.47"
"7013",120769,186458455,"UŽDAROJI AKCINĖ BENDROVĖ NAUJASIS AFAS","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"766.17",24,"",0,"4258.01"
"7014",120769,186458455,"UŽDAROJI AKCINĖ BENDROVĖ NAUJASIS AFAS","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"776.58",24,"",0,"4346.91"
"7015",120769,186458455,"UŽDAROJI AKCINĖ BENDROVĖ NAUJASIS AFAS","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"762.03",24,"",0,"4256.61"
"7016",120769,186458455,"UŽDAROJI AKCINĖ BENDROVĖ NAUJASIS AFAS","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"733.06",26,"",0,"4412.38"
"7017",120769,186458455,"UŽDAROJI AKCINĖ BENDROVĖ NAUJASIS AFAS","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"776.94",26,"",0,"4624.37"
"7018",120769,186458455,"UŽDAROJI AKCINĖ BENDROVĖ NAUJASIS AFAS","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"781.30",25,"",0,"4461.93"
"7019",120769,186458455,"UŽDAROJI AKCINĖ BENDROVĖ NAUJASIS AFAS","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"756.78",23,"",0,"4025.38"
"7020",120769,186458455,"UŽDAROJI AKCINĖ BENDROVĖ NAUJASIS AFAS","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"759.04",22,"",0,"3860.00"
"7021",120769,186458455,"UŽDAROJI AKCINĖ BENDROVĖ NAUJASIS AFAS","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"731.80",23,"",0,"3871.96"
"7022",120769,186458455,"UŽDAROJI AKCINĖ BENDROVĖ NAUJASIS AFAS","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"766.05",22,"",0,"3895.18"
"7023",88045,186475419,"UAB ""ELMARDA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"",2,"",0,""
"7024",88045,186475419,"UAB ""ELMARDA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"",2,"",0,""
"7025",88045,186475419,"UAB ""ELMARDA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"",2,"",0,""
"7026",88045,186475419,"UAB ""ELMARDA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"",2,"",0,""
"7027",88045,186475419,"UAB ""ELMARDA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"",2,"",0,""
"7028",88045,186475419,"UAB ""ELMARDA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"",2,"",0,""
"7029",88045,186475419,"UAB ""ELMARDA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"",2,"",0,""
"7030",88045,186475419,"UAB ""ELMARDA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"",2,"",0,""
"7031",88045,186475419,"UAB ""ELMARDA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"",2,"",0,""
"7032",88045,186475419,"UAB ""ELMARDA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"",2,"",0,""
"7033",88045,186475419,"UAB ""ELMARDA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",2,"",0,""
"7034",88045,186475419,"UAB ""ELMARDA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",2,"",0,""
"7035",61549,186495820,"UAB GELINDA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"344.38",4,"",0,"313.37"
"7036",61549,186495820,"UAB GELINDA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"277.56",4,"",0,"251.24"
"7037",61549,186495820,"UAB GELINDA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"359.80",4,"",0,"327.38"
"7038",61549,186495820,"UAB GELINDA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"298.12",4,"",0,"271.21"
"7039",61549,186495820,"UAB GELINDA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"400.92",4,"",0,"361.46"
"7040",61549,186495820,"UAB GELINDA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"400.92",4,"",0,"361.46"
"7041",61549,186495820,"UAB GELINDA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"364.94",4,"",0,"328.99"
"7042",61549,186495820,"UAB GELINDA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"400.92",4,"",0,"361.46"
"7043",61549,186495820,"UAB GELINDA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"377.79",4,"",0,"340.88"
"7044",61549,186495820,"UAB GELINDA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"395.78",4,"",0,"357.09"
"7045",61549,186495820,"UAB GELINDA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"370.08",4,"",0,"333.36"
"7046",61549,186495820,"UAB GELINDA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"346.95",4,"",0,"312.76"
"7047",64856,186498179,"LILIJOS LOKUTIJEVSKOS PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"",1,"",0,""
"7048",64856,186498179,"LILIJOS LOKUTIJEVSKOS PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"",1,"",0,""
"7049",64856,186498179,"LILIJOS LOKUTIJEVSKOS PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"",1,"",0,""
"7050",64856,186498179,"LILIJOS LOKUTIJEVSKOS PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"",1,"",0,""
"7051",64856,186498179,"LILIJOS LOKUTIJEVSKOS PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"",1,"",0,""
"7052",64856,186498179,"LILIJOS LOKUTIJEVSKOS PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"",1,"",0,""
"7053",64856,186498179,"LILIJOS LOKUTIJEVSKOS PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"",1,"",0,""
"7054",64856,186498179,"LILIJOS LOKUTIJEVSKOS PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"",1,"",0,""
"7055",64856,186498179,"LILIJOS LOKUTIJEVSKOS PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"",1,"",0,""
"7056",64856,186498179,"LILIJOS LOKUTIJEVSKOS PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"",1,"",0,""
"7057",64856,186498179,"LILIJOS LOKUTIJEVSKOS PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",1,"",0,""
"7058",64856,186498179,"LILIJOS LOKUTIJEVSKOS PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",1,"",0,""
"7059",77572,186708115,"S. ALISTRATOVOS ĮMONĖ ALISVITA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"1352.65",8,"",0,"2626.30"
"7060",77572,186708115,"S. ALISTRATOVOS ĮMONĖ ALISVITA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"1125.77",8,"",0,"2185.79"
"7061",77572,186708115,"S. ALISTRATOVOS ĮMONĖ ALISVITA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"1265.05",8,"",0,"2456.22"
"7062",77572,186708115,"S. ALISTRATOVOS ĮMONĖ ALISVITA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"1248.46",8,"",0,"2424.01"
"7063",77572,186708115,"S. ALISTRATOVOS ĮMONĖ ALISVITA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"1260.65",9,"",0,"2753.62"
"7064",77572,186708115,"S. ALISTRATOVOS ĮMONĖ ALISVITA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"1208.31",9,"",0,"2639.30"
"7065",77572,186708115,"S. ALISTRATOVOS ĮMONĖ ALISVITA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"1288.30",9,"",0,"2814.03"
"7066",77572,186708115,"S. ALISTRATOVOS ĮMONĖ ALISVITA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"1298.02",9,"",0,"2835.26"
"7067",77572,186708115,"S. ALISTRATOVOS ĮMONĖ ALISVITA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"1186.79",9,"",0,"2592.29"
"7068",77572,186708115,"S. ALISTRATOVOS ĮMONĖ ALISVITA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"1109.41",10,"",0,"2692.55"
"7069",77572,186708115,"S. ALISTRATOVOS ĮMONĖ ALISVITA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"1094.12",10,"",0,"2655.42"
"7070",77572,186708115,"S. ALISTRATOVOS ĮMONĖ ALISVITA","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"1147.80",10,"",0,"2785.70"
"7071",84912,186712918,"JELENOS DAMUCIENĖS INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"",3,"",0,""
"7072",84912,186712918,"JELENOS DAMUCIENĖS INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"",3,"",0,""
"7073",84912,186712918,"JELENOS DAMUCIENĖS INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"",3,"",0,""
"7074",84912,186712918,"JELENOS DAMUCIENĖS INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"",3,"",0,""
"7075",84912,186712918,"JELENOS DAMUCIENĖS INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"",3,"",0,""
"7076",84912,186712918,"JELENOS DAMUCIENĖS INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"",3,"",0,""
"7077",84912,186712918,"JELENOS DAMUCIENĖS INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"",3,"",0,""
"7078",84912,186712918,"JELENOS DAMUCIENĖS INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"",3,"",0,""
"7079",84912,186712918,"JELENOS DAMUCIENĖS INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"",3,"",0,""
"7080",84912,186712918,"JELENOS DAMUCIENĖS INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"466.11",4,"",0,"428.09"
"7081",84912,186712918,"JELENOS DAMUCIENĖS INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",3,"",0,""
"7082",84912,186712918,"JELENOS DAMUCIENĖS INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",3,"",0,""
"7083",700551,186718180,"VALENTINO RAGINIO INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"",1,"",0,""
"7084",700551,186718180,"VALENTINO RAGINIO INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"",1,"",0,""
"7085",700551,186718180,"VALENTINO RAGINIO INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"",1,"",0,""
"7086",700551,186718180,"VALENTINO RAGINIO INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"",1,"",0,""
"7087",700551,186718180,"VALENTINO RAGINIO INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"",1,"",0,""
"7088",700551,186718180,"VALENTINO RAGINIO INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"",1,"",0,""
"7089",700551,186718180,"VALENTINO RAGINIO INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"",1,"",0,""
"7090",700551,186718180,"VALENTINO RAGINIO INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"",1,"",0,""
"7091",700551,186718180,"VALENTINO RAGINIO INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"",1,"",0,""
"7092",700551,186718180,"VALENTINO RAGINIO INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"",1,"",0,""
"7093",700551,186718180,"VALENTINO RAGINIO INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",1,"",0,""
"7094",700551,186718180,"VALENTINO RAGINIO INDIVIDUALI ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",1,"",0,""
"7095",704035,186745829,"A. NIKIŠKIN ĮMONĖ ""MAKLESA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"741.00",4,"",0,"681.56"
"7096",704035,186745829,"A. NIKIŠKIN ĮMONĖ ""MAKLESA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"735.00",4,"",0,"675.74"
"7097",704035,186745829,"A. NIKIŠKIN ĮMONĖ ""MAKLESA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"702.72",4,"",0,"650.97"
"7098",704035,186745829,"A. NIKIŠKIN ĮMONĖ ""MAKLESA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"754.50",4,"",0,"692.33"
"7099",704035,186745829,"A. NIKIŠKIN ĮMONĖ ""MAKLESA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"805.02",4,"",0,"739.94"
"7100",704035,186745829,"A. NIKIŠKIN ĮMONĖ ""MAKLESA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"793.87",4,"",0,"728.24"
"7101",704035,186745829,"A. NIKIŠKIN ĮMONĖ ""MAKLESA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"792.63",4,"",0,"726.57"
"7102",704035,186745829,"A. NIKIŠKIN ĮMONĖ ""MAKLESA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"810.28",4,"",0,"742.67"
"7103",704035,186745829,"A. NIKIŠKIN ĮMONĖ ""MAKLESA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"758.43",4,"",0,"695.67"
"7104",704035,186745829,"A. NIKIŠKIN ĮMONĖ ""MAKLESA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"699.68",4,"",0,"637.66"
"7105",704035,186745829,"A. NIKIŠKIN ĮMONĖ ""MAKLESA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"738.00",4,"",0,"677.93"
"7106",704035,186745829,"A. NIKIŠKIN ĮMONĖ ""MAKLESA""","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"746.25",4,"",0,"680.81"
"7107",705095,186746692,"JADVYGOS ABLOM PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"",1,"",0,""
"7108",705095,186746692,"JADVYGOS ABLOM PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"",1,"",0,""
"7109",705095,186746692,"JADVYGOS ABLOM PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"",1,"",0,""
"7110",705095,186746692,"JADVYGOS ABLOM PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"",1,"",0,""
"7111",705095,186746692,"JADVYGOS ABLOM PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"",1,"",0,""
"7112",705095,186746692,"JADVYGOS ABLOM PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"",2,"",0,""
"7113",705095,186746692,"JADVYGOS ABLOM PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"",1,"",0,""
"7114",705095,186746692,"JADVYGOS ABLOM PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"",1,"",0,""
"7115",705095,186746692,"JADVYGOS ABLOM PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"",1,"",0,""
"7116",705095,186746692,"JADVYGOS ABLOM PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"",1,"",0,""
"7117",705095,186746692,"JADVYGOS ABLOM PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",1,"",0,""
"7118",705095,186746692,"JADVYGOS ABLOM PERSONALINĖ ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",1,"",0,""
"7119",145125,187822171,"UŽDAROJI AKCINĖ BENDROVĖ ""VIRALDA""","Zarasų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"1170.85",32,"",0,"8905.11"
